round,soca1_or_soca2,soca_tank,color,date_of_soca,sl_focal,sl_resident,difference,behavior_or_location,phase,code,time_in,time_out
1,soca1,1,purple,05_06,4.9,5,0.1,behavior,late_opportunity,Lateral Display,0,
1,soca1,1,purple,05_06,4.9,5,0.1,behavior,late_opportunity,Border Conflict,0,
1,soca1,1,purple,05_06,4.9,5,0.1,behavior,early_challenge,Digging,0,
1,soca1,1,purple,05_06,4.9,5,0.1,behavior,early_challenge,Activity at female barrier,0,
1,soca1,1,purple,05_06,4.9,5,0.1,behavior,early_challenge,Activity at resident barrier,0,
1,soca1,1,purple,05_06,4.9,5,0.1,behavior,early_challenge,Activity at neutral barrier,0,
1,soca1,1,purple,05_06,4.9,5,0.1,behavior,early_challenge,Reproductive Display,0,
1,soca1,1,purple,05_06,4.9,5,0.1,behavior,early_challenge,Lateral Display,0,
1,soca1,1,purple,05_06,4.9,5,0.1,behavior,early_challenge,Border Conflict,0,
1,soca1,1,purple,05_06,4.9,5,0.1,behavior,early_challenge,Aggressive behavior by resident,0,
1,soca1,1,purple,05_06,4.9,5,0.1,behavior,late_challenge,Digging,0,
1,soca1,1,purple,05_06,4.9,5,0.1,behavior,late_challenge,Activity at female barrier,1,
1,soca1,1,purple,05_06,4.9,5,0.1,behavior,late_challenge,Activity at resident barrier,0,
1,soca1,1,purple,05_06,4.9,5,0.1,behavior,late_challenge,Activity at neutral barrier,0,
1,soca1,1,purple,05_06,4.9,5,0.1,behavior,late_challenge,Reproductive Display,0,
1,soca1,1,purple,05_06,4.9,5,0.1,behavior,late_challenge,Lateral Display,0,
1,soca1,1,purple,05_06,4.9,5,0.1,behavior,late_challenge,Border Conflict,0,
1,soca1,1,purple,05_06,4.9,5,0.1,behavior,late_challenge,Aggressive behavior by resident,0,
1,soca1,1,purple,05_06,4.9,5,0.1,location,habituation,female barrier,14:00:05,14:00:21
1,soca1,1,purple,05_06,4.9,5,0.1,location,habituation,resident barrier,14:00:21,14:00:24
1,soca1,1,purple,05_06,4.9,5,0.1,location,habituation,resident wall,14:00:24,14:04:12
1,soca1,1,purple,05_06,4.9,5,0.1,location,early_opportunity,resident wall,14:04:12,14:09:12
1,soca1,1,purple,05_06,4.9,5,0.1,location,late_opportunity,female corner,14:30:17,14:31:22
1,soca1,1,purple,05_06,4.9,5,0.1,location,late_opportunity,female wall,14:31:22,14:35:13
1,soca1,1,purple,05_06,4.9,5,0.1,location,late_opportunity,female corner,14:35:13,14:35:17
1,soca1,1,purple,05_06,4.9,5,0.1,location,early_challenge,female corner,14:35:17,14:40:17
1,soca1,1,purple,05_06,4.9,5,0.1,location,late_challenge,female corner,15:03:35,15:08:10
1,soca1,1,purple,05_06,4.9,5,0.1,location,late_challenge,female space,15:08:10,15:08:26
1,soca1,1,purple,05_06,4.9,5,0.1,location,late_challenge,female barrier,15:08:26,15:08:35
1,soca1,2,white,05_06,4.7,6.4,1.7,behavior,habituation,Digging,0,
1,soca1,2,white,05_06,4.7,6.4,1.7,behavior,habituation,Activity at female barrier,0,
1,soca1,2,white,05_06,4.7,6.4,1.7,behavior,habituation,Activity at resident barrier,1,
1,soca1,2,white,05_06,4.7,6.4,1.7,behavior,habituation,Activity at neutral barrier,0,
1,soca1,2,white,05_06,4.7,6.4,1.7,behavior,early_opportunity,Digging,0,
1,soca1,2,white,05_06,4.7,6.4,1.7,behavior,early_opportunity,Activity at female barrier,5,
1,soca1,2,white,05_06,4.7,6.4,1.7,behavior,early_opportunity,Activity at resident barrier,0,
1,soca1,2,white,05_06,4.7,6.4,1.7,behavior,early_opportunity,Activity at neutral barrier,0,
1,soca1,2,white,05_06,4.7,6.4,1.7,behavior,early_opportunity,Reproductive Display,0,
1,soca1,2,white,05_06,4.7,6.4,1.7,behavior,early_opportunity,Lateral Display,0,
1,soca1,2,white,05_06,4.7,6.4,1.7,behavior,early_opportunity,Border Conflict,0,
1,soca1,2,white,05_06,4.7,6.4,1.7,behavior,late_opportunity,Digging,0,
1,soca1,2,white,05_06,4.7,6.4,1.7,behavior,late_opportunity,Activity at female barrier,0,
1,soca1,2,white,05_06,4.7,6.4,1.7,behavior,late_opportunity,Activity at resident barrier,0,
1,soca1,2,white,05_06,4.7,6.4,1.7,behavior,late_opportunity,Activity at neutral barrier,0,
1,soca1,2,white,05_06,4.7,6.4,1.7,behavior,late_opportunity,Reproductive Display,0,
1,soca1,2,white,05_06,4.7,6.4,1.7,behavior,late_opportunity,Lateral Display,0,
1,soca1,2,white,05_06,4.7,6.4,1.7,behavior,late_opportunity,Border Conflict,0,
1,soca1,2,white,05_06,4.7,6.4,1.7,behavior,early_challenge,Digging,0,
1,soca1,2,white,05_06,4.7,6.4,1.7,behavior,early_challenge,Activity at female barrier,0,
1,soca1,2,white,05_06,4.7,6.4,1.7,behavior,early_challenge,Activity at resident barrier,0,
1,soca1,2,white,05_06,4.7,6.4,1.7,behavior,early_challenge,Activity at neutral barrier,0,
1,soca1,2,white,05_06,4.7,6.4,1.7,behavior,early_challenge,Reproductive Display,0,
1,soca1,2,white,05_06,4.7,6.4,1.7,behavior,early_challenge,Lateral Display,0,
1,soca1,2,white,05_06,4.7,6.4,1.7,behavior,early_challenge,Border Conflict,0,
1,soca1,2,white,05_06,4.7,6.4,1.7,behavior,early_challenge,Aggressive behavior by resident,0,
1,soca1,2,white,05_06,4.7,6.4,1.7,behavior,late_challenge,Digging,0,
1,soca1,2,white,05_06,4.7,6.4,1.7,behavior,late_challenge,Activity at female barrier,0,
1,soca1,2,white,05_06,4.7,6.4,1.7,behavior,late_challenge,Activity at resident barrier,0,
1,soca1,2,white,05_06,4.7,6.4,1.7,behavior,late_challenge,Activity at neutral barrier,0,
1,soca1,2,white,05_06,4.7,6.4,1.7,behavior,late_challenge,Reproductive Display,0,
1,soca1,2,white,05_06,4.7,6.4,1.7,behavior,late_challenge,Lateral Display,0,
1,soca1,2,white,05_06,4.7,6.4,1.7,behavior,late_challenge,Border Conflict,0,
1,soca1,2,white,05_06,4.7,6.4,1.7,behavior,late_challenge,Aggressive behavior by resident,0,
1,soca1,2,white,05_06,4.7,6.4,1.7,location,habituation,female wall,15:14:26,15:14:29
1,soca1,2,white,05_06,4.7,6.4,1.7,location,habituation,camera wall,15:14:29,15:14:31
1,soca1,2,white,05_06,4.7,6.4,1.7,location,habituation,resident corner,15:14:31,15:14:46
1,soca1,2,white,05_06,4.7,6.4,1.7,location,habituation,resident barrier,15:14:46,15:14:53
1,soca1,2,white,05_06,4.7,6.4,1.7,location,habituation,PVC,15:14:53,15:23:07
1,soca1,2,white,05_06,4.7,6.4,1.7,location,early_opportunity,PVC,15:23:07,15:23:59
1,soca1,2,white,05_06,4.7,6.4,1.7,location,early_opportunity,female barrier,15:23:59,15:24:03
1,soca1,2,white,05_06,4.7,6.4,1.7,location,early_opportunity,resident space,15:24:03,15:24:07
1,soca1,2,white,05_06,4.7,6.4,1.7,location,early_opportunity,resident barrier,15:24:07,15:24:24
1,soca1,2,white,05_06,4.7,6.4,1.7,location,early_opportunity,female barrier,15:24:24,15:24:40
1,soca1,2,white,05_06,4.7,6.4,1.7,location,early_opportunity,PVC,15:24:40,15:26:09
1,soca1,2,white,05_06,4.7,6.4,1.7,location,early_opportunity,female barrier,15:26:09,15:28:07
1,soca1,2,white,05_06,4.7,6.4,1.7,location,late_opportunity,PVC,15:50:20,15:55:20
1,soca1,2,white,05_06,4.7,6.4,1.7,location,early_challenge,PVC,15:55:20,15:57:29
1,soca1,2,white,05_06,4.7,6.4,1.7,location,early_challenge,female barrier,15:57:29,15:57:55
1,soca1,2,white,05_06,4.7,6.4,1.7,location,early_challenge,PVC,15:57:55,16:00:10
1,soca1,2,white,05_06,4.7,6.4,1.7,location,late_challenge,female barrier,16:21:07,16:26:07
1,soca2,1,black,05_13,4.7,5,0.3,behavior,habituation,Digging,0,
1,soca2,1,black,05_13,4.7,5,0.3,behavior,habituation,Activity at female barrier,0,
1,soca2,1,black,05_13,4.7,5,0.3,behavior,habituation,Activity at resident barrier,0,
1,soca2,1,black,05_13,4.7,5,0.3,behavior,habituation,Activity at neutral barrier,1,
1,soca2,1,black,05_13,4.7,5,0.3,behavior,early_opportunity,Digging,0,
1,soca2,1,black,05_13,4.7,5,0.3,behavior,early_opportunity,Activity at female barrier,4,
1,soca2,1,black,05_13,4.7,5,0.3,behavior,early_opportunity,Activity at resident barrier,0,
1,soca2,1,black,05_13,4.7,5,0.3,behavior,early_opportunity,Activity at neutral barrier,0,
1,soca2,1,black,05_13,4.7,5,0.3,behavior,early_opportunity,Reproductive Display,0,
1,soca2,1,black,05_13,4.7,5,0.3,behavior,early_opportunity,Lateral Display,0,
1,soca2,1,black,05_13,4.7,5,0.3,behavior,early_opportunity,Border Conflict,0,
1,soca2,1,black,05_13,4.7,5,0.3,behavior,late_opportunity,Digging,0,
1,soca2,1,black,05_13,4.7,5,0.3,behavior,late_opportunity,Activity at female barrier,2,
1,soca2,1,black,05_13,4.7,5,0.3,behavior,late_opportunity,Activity at resident barrier,1,
1,soca2,1,black,05_13,4.7,5,0.3,behavior,late_opportunity,Activity at neutral barrier,0,
1,soca2,1,black,05_13,4.7,5,0.3,behavior,late_opportunity,Reproductive Display,0,
1,soca2,1,black,05_13,4.7,5,0.3,behavior,late_opportunity,Lateral Display,0,
1,soca2,1,black,05_13,4.7,5,0.3,behavior,late_opportunity,Border Conflict,0,
1,soca2,1,black,05_13,4.7,5,0.3,behavior,early_challenge,Digging,0,
1,soca2,1,black,05_13,4.7,5,0.3,behavior,early_challenge,Activity at female barrier,0,
1,soca2,1,black,05_13,4.7,5,0.3,behavior,early_challenge,Activity at resident barrier,0,
1,soca2,1,black,05_13,4.7,5,0.3,behavior,early_challenge,Activity at neutral barrier,0,
1,soca2,1,black,05_13,4.7,5,0.3,behavior,early_challenge,Reproductive Display,0,
1,soca2,1,black,05_13,4.7,5,0.3,behavior,early_challenge,Lateral Display,0,
1,soca2,1,black,05_13,4.7,5,0.3,behavior,early_challenge,Border Conflict,0,
1,soca2,1,black,05_13,4.7,5,0.3,behavior,early_challenge,Aggressive behavior by resident,1,
1,soca2,1,black,05_13,4.7,5,0.3,behavior,late_challenge,Digging,0,
1,soca2,1,black,05_13,4.7,5,0.3,behavior,late_challenge,Activity at female barrier,7,
1,soca2,1,black,05_13,4.7,5,0.3,behavior,late_challenge,Activity at resident barrier,0,
1,soca2,1,black,05_13,4.7,5,0.3,behavior,late_challenge,Activity at neutral barrier,0,
1,soca2,1,black,05_13,4.7,5,0.3,behavior,late_challenge,Reproductive Display,0,
1,soca2,1,black,05_13,4.7,5,0.3,behavior,late_challenge,Lateral Display,0,
1,soca2,1,black,05_13,4.7,5,0.3,behavior,late_challenge,Border Conflict,0,
1,soca2,1,black,05_13,4.7,5,0.3,behavior,late_challenge,Aggressive behavior by resident,0,
1,soca2,1,black,05_13,4.7,5,0.3,location,habituation,resident corner,16:20:06,16:20:19
1,soca2,1,black,05_13,4.7,5,0.3,location,habituation,resident barrier,16:20:19,16:20:23
1,soca2,1,black,05_13,4.7,5,0.3,location,habituation,PVC,16:20:23,16:22:41
1,soca2,1,black,05_13,4.7,5,0.3,location,early_opportunity,PVC,16:22:41,16:24:15
1,soca2,1,black,05_13,4.7,5,0.3,location,early_opportunity,female barrier,16:24:15,16:24:32
